antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Night Stretcher SFA 61'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7568807339449541,0.7844036697247706,0.5963302752293578,0.7878787878787878,1.0044302675881622,1.0,0.002630249978957999,1.0163826998689385,0.018142235123367195,0.6310679611650485,0.01611863313990976,0.7740563530037214
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Night Stretcher SFA 61'}),0.5412844036697247,0.7568807339449541,0.44954128440366975,0.8305084745762713,1.0972778633795583,1.0,0.039853547681171664,1.4344036697247715,0.1932653061224492,0.5297297297297299,0.30284617844579514,0.7122239342578327
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.48623853211009177,0.8440366972477065,0.44954128440366975,0.9245283018867925,1.0953650533223953,1.0,0.03913811968689501,2.0665137614678897,0.16946064139941674,0.5104166666666666,0.516093229744728,0.7285684987694832
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.463302752293578,0.9495412844036697,0.44954128440366975,0.9702970297029704,1.0218587076098915,1.0,0.009616193923070504,1.6987767584097917,0.03985696842839723,0.4666666666666667,0.4113411341134134,0.7218634906968958
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.6376146788990825,0.6284403669724771,0.44954128440366975,0.7050359712230216,1.1218820563986767,1.0,0.04883848160929222,1.2596777802640413,0.29979333505554157,0.550561797752809,0.2061461941557866,0.7101822191881532
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.5825688073394495,0.6513761467889908,0.44954128440366975,0.7716535433070867,1.1846512143728514,1.0,0.07006985943944122,1.526732046820627,0.37340210809598606,0.5730994152046783,0.34500621632822237,0.7308971941887547
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.555045871559633,0.7431192660550459,0.44954128440366975,0.8099173553719009,1.089888786858484,1.0,0.03707600370339198,1.351416035101716,0.18535661687355356,0.5297297297297299,0.26003541912632855,0.7074278134884195
"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5,0.8302752293577982,0.44954128440366975,0.8990825688073395,1.0828729281767957,1.0,0.03440366972477066,1.6818181818181825,0.15306122448979598,0.5104166666666666,0.40540540540540565,0.7202595164478687
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",0.8302752293577982,0.5,0.44954128440366975,0.5414364640883979,1.0828729281767957,1.0,0.03440366972477066,1.0903614457831328,0.45091009376723684,0.5104166666666666,0.0828729281767957,0.7202595164478687
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",0.7431192660550459,0.555045871559633,0.44954128440366975,0.6049382716049383,1.089888786858484,1.0,0.03707600370339198,1.126290137614679,0.321064139941691,0.5297297297297299,0.11212931144202626,0.7074278134884195
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.6513761467889908,0.5825688073394495,0.44954128440366975,0.6901408450704226,1.1846512143728516,1.0,0.07006985943944122,1.3471643035863226,0.44709989258861493,0.5730994152046783,0.2577000464324411,0.7308971941887547
frozenset({'Earthen Vessel PAR 163'}),"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6284403669724771,0.6376146788990825,0.44954128440366975,0.7153284671532847,1.1218820563986769,1.0,0.04883848160929222,1.2729945895083512,0.29239103048626897,0.550561797752809,0.2144507068280515,0.7101822191881532
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.463302752293578,0.44954128440366975,0.4734299516908213,1.0218587076098915,1.0,0.009616193923070504,1.0192323878461411,0.42393320964749753,0.4666666666666667,0.018869482637598675,0.7218634906968958
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.48623853211009177,0.44954128440366975,0.532608695652174,1.0953650533223953,1.0,0.03913811968689501,1.0992105824621294,0.5582232893157261,0.5104166666666666,0.09025621118012424,0.7285684987694832
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7568807339449541,0.5412844036697247,0.44954128440366975,0.593939393939394,1.0972778633795583,1.0,0.039853547681171664,1.129672737231275,0.3646515209857532,0.5297297297297299,0.11478787878787895,0.7122239342578327
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.518348623853211,0.8440366972477065,0.4541284403669725,0.8761061946902655,1.0379953828395536,1.0,0.01662317986701456,1.2588466579292266,0.075998075998076,0.49999999999999994,0.20562207183758455,0.7070748364755675
"frozenset({'Iono PAL 185', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.46788990825688076,0.9495412844036697,0.4541284403669725,0.9705882352941176,1.0221653878942882,1.0,0.009847655921218723,1.71559633027523,0.04075235109717857,0.4714285714285714,0.41711229946524087,0.7244245524296675
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6788990825688074,0.6513761467889908,0.4541284403669725,0.6689189189189189,1.0269318614389036,1.0,0.011909771904721811,1.0529863321475377,0.08167388167388158,0.518324607329843,0.05032005689900415,0.6830510087552342
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5321100917431193,0.8302752293577982,0.4541284403669725,0.853448275862069,1.0279100781101163,1.0,0.012330611901355093,1.1581219643820828,0.05803129332541092,0.49999999999999994,0.1365330848089467,0.7002048009144599
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.8302752293577982,0.5321100917431193,0.4541284403669725,0.5469613259668508,1.027910078110116,1.0,0.012330611901355093,1.0327813828597,0.15997815997815984,0.49999999999999994,0.031740873144837846,0.7002048009144599
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.6513761467889908,0.6788990825688074,0.4541284403669725,0.6971830985915494,1.0269318614389038,1.0,0.011909771904721811,1.0603797738425433,0.07522594364699618,0.518324607329843,0.056941649899396485,0.6830510087552342
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.46788990825688076,0.4541284403669725,0.4782608695652174,1.022165387894288,1.0,0.009847655921218723,1.0198776758409784,0.42975206611570094,0.4714285714285714,0.0194902548725637,0.7244245524296675
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.518348623853211,0.4541284403669725,0.5380434782608695,1.0379953828395536,1.0,0.01662317986701456,1.042633567188343,0.23469994058229354,0.49999999999999994,0.0408902691511386,0.7070748364755675
"frozenset({'Ultra Ball SVI 196', 'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.4954128440366973,0.7568807339449541,0.40825688073394495,0.8240740740740741,1.088776655443322,1.0,0.03328844373369244,1.3819410912602605,0.16159346271705818,0.4836956521739131,0.2763801537386442,0.6817340067340067
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.44495412844036697,0.8440366972477065,0.40825688073394495,0.9175257731958762,1.0870685791125054,1.0,0.03269926773840581,1.891055045871558,0.14430309220911858,0.4635416666666666,0.47119466343238287,0.7006107126848946
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.42201834862385323,0.9495412844036697,0.40825688073394495,0.967391304347826,1.0187985717286285,1.0,0.007533035939735699,1.5474006116207943,0.03192438023898693,0.42380952380952386,0.3537549407114622,0.6986714975845411
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.5963302752293578,0.6284403669724771,0.40825688073394495,0.6846153846153846,1.0893879842784953,1.0,0.03349886373200911,1.1781159095994629,0.20326864147088877,0.5000000000000001,0.15118708452041787,0.6671252105558675
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.536697247706422,0.6513761467889908,0.40825688073394495,0.7606837606837606,1.1678102804863368,1.0,0.05866509553067922,1.4567496723460025,0.3101568583824674,0.5235294117647058,0.31354026090868187,0.6937221620320212
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.5091743119266054,0.7431192660550459,0.40825688073394495,0.8018018018018018,1.0789678567456347,1.0,0.029879639760962917,1.2960800667222687,0.14911267457733923,0.4836956521739131,0.2284427284427286,0.6755922589255923
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.45871559633027525,0.8302752293577982,0.40825688073394495,0.8899999999999999,1.0719337016574584,1.0,0.027396683780826492,1.5429524603836515,0.12397638545039023,0.4635416666666666,0.35189189189189124,0.6908563535911602
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.5412844036697247,0.7155963302752294,0.40825688073394495,0.7542372881355932,1.0539982616253802,1.0,0.020915747832674025,1.1572287250869975,0.11168539325842701,0.48108108108108105,0.13586659376708568,0.6623750543242068
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.48623853211009177,0.7981651376146789,0.40825688073394495,0.8396226415094339,1.051941010626762,1.0,0.020158235838734107,1.2584997301672958,0.09610754414125197,0.4659685863874345,0.20540308747855884,0.6755584471914986
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",0.7844036697247706,0.5,0.40825688073394495,0.52046783625731,1.04093567251462,1.0,0.016055045871559648,1.0426829268292683,0.18240497250776966,0.4659685863874346,0.040935672514619936,0.6684907988625999
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",0.7018348623853211,0.555045871559633,0.40825688073394495,0.5816993464052287,1.0480203100523955,1.0,0.01870633785034931,1.063718463302752,0.1536732929991358,0.48108108108108105,0.05990162387979231,0.6586182682439367
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.6100917431192661,0.5825688073394495,0.40825688073394495,0.6691729323308271,1.1486590491977977,1.0,0.052836461577308313,1.2617806505421187,0.33192333113020495,0.52046783625731,0.20746922250681663,0.6849801669528152
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})",0.6376146788990825,0.5825688073394495,0.40825688073394495,0.6402877697841727,1.099076644196454,1.0,0.03680245770558038,1.1604587155963304,0.24875551130706894,0.5028248587570622,0.1382718001423039,0.670537585679488
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.5825688073394495,0.6376146788990825,0.40825688073394495,0.7007874015748032,1.0990766441964541,1.0,0.03680245770558038,1.2111298889425404,0.2159525867391038,0.5028248587570622,0.1743247283962926,0.670537585679488
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.5825688073394495,0.6100917431192661,0.40825688073394495,0.7007874015748032,1.1486590491977977,1.0,0.052836461577308313,1.3031144374698218,0.31003827633041114,0.52046783625731,0.23260768874478946,0.6849801669528152
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.555045871559633,0.7018348623853211,0.40825688073394495,0.7355371900826446,1.0480203100523955,1.0,0.01870633785034931,1.1274369266055044,0.10297694891694667,0.48108108108108105,0.11303242212333116,0.6586182682439367
"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5,0.7844036697247706,0.40825688073394495,0.8165137614678899,1.04093567251462,1.0,0.016055045871559648,1.175,0.0786516853932585,0.4659685863874346,0.14893617021276606,0.6684907988625999
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.7981651376146789,0.48623853211009177,0.40825688073394495,0.5114942528735632,1.051941010626762,1.0,0.020158235838734107,1.0516999460334593,0.2446373850868232,0.4659685863874345,0.04915845648604261,0.6755584471914986
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7155963302752294,0.5412844036697247,0.40825688073394495,0.5705128205128205,1.0539982616253802,1.0,0.020915747832674025,1.068054224291387,0.18013773106197908,0.48108108108108105,0.06371794871794871,0.6623750543242068
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8302752293577982,0.45871559633027525,0.40825688073394495,0.4917127071823204,1.0719337016574584,1.0,0.027396683780826492,1.064918228958915,0.39538414819313644,0.4635416666666666,0.0609607641164902,0.6908563535911602
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.7431192660550459,0.5091743119266054,0.40825688073394495,0.5493827160493827,1.0789678567456347,1.0,0.029879639760962917,1.0892296091491769,0.2849117174959875,0.4836956521739131,0.08191992615668638,0.6755922589255923
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.6513761467889908,0.536697247706422,0.40825688073394495,0.6267605633802817,1.1678102804863368,1.0,0.05866509553067922,1.241301713692228,0.4121821407451211,0.5235294117647058,0.19439408729605365,0.6937221620320212
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6284403669724771,0.5963302752293578,0.40825688073394495,0.6496350364963503,1.0893879842784953,1.0,0.03349886373200911,1.1521406727828747,0.220835067277015,0.5000000000000001,0.1320504313205043,0.6671252105558675
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.42201834862385323,0.40825688073394495,0.42995169082125606,1.0187985717286285,1.0,0.007533035939735699,1.0139169647022237,0.3656792645556682,0.42380952380952386,0.013725941262173144,0.6986714975845411
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.44495412844036697,0.40825688073394495,0.483695652173913,1.0870685791125057,1.0,0.03269926773840581,1.075036214389184,0.5135492399206869,0.4635416666666666,0.06979877829680199,0.7006107126848946
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Ultra Ball SVI 196', 'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.7568807339449541,0.4954128440366973,0.40825688073394495,0.5393939393939394,1.088776655443322,1.0,0.03328844373369244,1.0954852728150652,0.33538265846936605,0.4836956521739131,0.08716253443526172,0.6817340067340067
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.481651376146789,0.8440366972477065,0.41743119266055045,0.8666666666666667,1.0268115942028986,1.0,0.0108997559128019,1.1697247706422018,0.050374404356705,0.45959595959595967,0.1450980392156862,0.6806159420289855
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.43119266055045874,0.9495412844036697,0.41743119266055045,0.9680851063829786,1.019529242470963,1.0,0.007995959936032304,1.581039755351678,0.03367600141793684,0.43333333333333335,0.36750483558994035,0.7038493164765135
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6376146788990825,0.6513761467889908,0.41743119266055045,0.6546762589928058,1.0050663694396595,1.0,0.002104199983166466,1.0095565749235476,0.013910140492419407,0.4789473684210527,0.009466111321469304,0.6477606647076706
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.4954128440366973,0.8302752293577982,0.41743119266055045,0.8425925925925926,1.0148352772662164,1.0,0.006102179951182507,1.07825148407987,0.028971028971028722,0.45959595959595967,0.07257257257257228,0.6726775117659095
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.518348623853211,0.7981651376146789,0.41743119266055045,0.8053097345132744,1.0089512765741024,1.0,0.003703391970372838,1.0366972477064222,0.018419675562532576,0.4642857142857143,0.03539823008849578,0.6641491201302003
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.7844036697247706,0.5321100917431193,0.41743119266055045,0.5321637426900585,1.0001008267795926,1.0,4.208399966332266e-05,1.0001146788990825,0.0004676174888940251,0.4642857142857143,0.00011466574934066432,0.658323250655374
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.6100917431192661,0.6788990825688074,0.41743119266055045,0.6842105263157895,1.007823613086771,1.0,0.003240467974076233,1.0168195718654434,0.019909502262443295,0.47894736842105257,0.016541353383458586,0.6495376955903271
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6788990825688074,0.6100917431192661,0.41743119266055045,0.6148648648648648,1.0078236130867708,1.0,0.003240467974076233,1.012393368742958,0.024175824175824007,0.47894736842105257,0.012241653418123829,0.6495376955903271
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5321100917431193,0.7844036697247706,0.41743119266055045,0.7844827586206896,1.0001008267795926,1.0,4.208399966332266e-05,1.0003669724770643,0.00021547080370607047,0.4642857142857143,0.0003668378576669001,0.658323250655374
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.7981651376146789,0.518348623853211,0.41743119266055045,0.5229885057471264,1.0089512765741022,1.0,0.003703391970372838,1.0097269813197745,0.04395604395604365,0.4642857142857143,0.00963327859879578,0.6641491201302003
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8302752293577982,0.4954128440366973,0.41743119266055045,0.5027624309392265,1.0148352772662164,1.0,0.006102179951182507,1.0147808358817532,0.08613008613008538,0.45959595959595967,0.014565544952285106,0.6726775117659095
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.6513761467889908,0.6376146788990825,0.41743119266055045,0.6408450704225352,1.0050663694396598,1.0,0.002104199983166466,1.0089944234574566,0.014459224985541226,0.4789473684210527,0.008914244963451822,0.6477606647076706
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.43119266055045874,0.41743119266055045,0.4396135265700483,1.019529242470963,1.0,0.007995959936032304,1.0150268902246122,0.3796203796203786,0.43333333333333335,0.014804425744117165,0.7038493164765135
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.481651376146789,0.41743119266055045,0.4945652173913043,1.0268115942028986,1.0,0.0108997559128019,1.0255499654730196,0.16742081447963728,0.45959595959595967,0.02491342824163135,0.6806159420289855
